Year,LocationDesc,LocationAbbr,Category,Indicator,Datasource,DataValueUnit,DataValueType,DataValue,DataValueFootnoteSymbol,DataValueFootnote,IndicatorID,LocationID,IndicatorSortOrder,LocationSortOrder,Geolocation,DataValueAlt
2012,Alaska,AK,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,52.9,,,WFRS_State_1,2,20,2,"(64.84507995700051, -147.72205903599973)",52.9
2012,Arizona,AZ,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,57.8,,,WFRS_State_1,4,20,3,"(34.865970280000454, -111.76381127699972)",57.8
2012,Arkansas,AR,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,66.9,,,WFRS_State_1,5,20,4,"(34.74865012400045, -92.27449074299966)",66.9
2012,California,CA,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,63.7,"f,g,h","f: Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate. g: Complete data were not available from WFRS; state provided additional information. h: California is developing new methodology to describe the fluoridated status of water systems that draw water from multiple sources (e.g., ground water, surface water). This report does not reflect Californias new methodology.",WFRS_State_1,6,20,5,"(37.63864012300047, -120.99999953799971)",63.7
2012,Colorado,CO,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,72.4,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_1,8,20,6,"(38.843840757000464, -106.13361092099967)",72.4
2012,Connecticut,CT,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,90.3,,,WFRS_State_1,9,20,7,"(41.56266102000046, -72.64984095199964)",90.3
2012,Delaware,DE,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,86.3,,,WFRS_State_1,10,20,8,"(39.008830667000495, -75.57774116799965)",86.3
2012,District of Columbia,DC,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,100.0,,,WFRS_State_1,11,20,9,"(38.89037138500049, -77.03196112699965)",100
2012,Florida,FL,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,78.0,,,WFRS_State_1,12,20,10,"(28.932040377000476, -81.92896053899966)",78
2012,Georgia,GA,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,96.3,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_1,13,20,11,"(32.83968109300048, -83.62758034599966)",96.3
2012,Hawaii,HI,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,10.8,,,WFRS_State_1,15,20,12,"(21.304850435000446, -157.85774940299973)",10.8
2012,Idaho,ID,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,36.1,,,WFRS_State_1,16,20,13,"(43.682630005000476, -114.3637300419997)",36.1
2012,Illinois,IL,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,98.5,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_1,17,20,14,"(40.48501028300046, -88.99771017799969)",98.5
2012,Indiana,IN,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,94.8,,,WFRS_State_1,18,20,15,"(39.766910452000445, -86.14996019399968)",94.8
2012,Iowa,IA,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,92.0,,,WFRS_State_1,19,20,16,"(42.46940091300047, -93.81649055599968)",92
2012,Iowa,IA,Water Fluoridation,Total population served by CWS,WFRS,,Population,2778894.0,,,WFRS_State_3,19,22,16,"(42.46940091300047, -93.81649055599968)",2778894
2012,Louisiana,LA,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,43.4,,,WFRS_State_1,22,20,19,"(31.31266064400046, -92.44568007099969)",43.4
2012,Maine,ME,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,79.4,,,WFRS_State_1,23,20,20,"(45.254228894000505, -68.98503133599962)",79.4
2012,Maryland,MD,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,97.2,,,WFRS_State_1,24,20,21,"(39.29058096400047, -76.60926011099963)",97.2
2012,Massachusetts,MA,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,70.4,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_1,25,20,22,"(42.27687047000046, -72.08269067499964)",70.4
2012,Michigan,MI,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,90.2,,,WFRS_State_1,26,20,23,"(44.6613195430005, -84.71439026999968)",90.2
2012,Minnesota,MN,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,98.8,,,WFRS_State_1,27,20,24,"(46.35564873600049, -94.79420050299967)",98.8
2012,Mississippi,MS,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,58.2,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_1,28,20,25,"(32.745510099000455, -89.53803082499968)",58.2
2012,Missouri,MO,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,76.4,,,WFRS_State_1,29,20,26,"(38.635790776000476, -92.56630005299968)",76.4
2012,Montana,MT,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,32.0,,,WFRS_State_1,30,20,27,"(47.06652897200047, -109.42442064499971)",32
2012,Nebraska,NE,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,71.2,,,WFRS_State_1,31,20,28,"(41.6410409880005, -99.36572062299967)",71.2
2012,Nevada,NV,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,73.5,,,WFRS_State_1,32,20,29,"(39.493240390000494, -117.07184056399967)",73.5
2012,New Hampshire,NH,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,46.0,,,WFRS_State_1,33,20,30,"(43.65595011300047, -71.50036091999965)",46
2012,New Jersey,NJ,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,14.6,,,WFRS_State_1,34,20,31,"(40.13057004800049, -74.27369128799967)",14.6
2012,New Mexico,NM,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,77.0,,,WFRS_State_1,35,20,32,"(34.52088095200048, -106.24058098499967)",77
2012,New York,NY,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,71.8,,,WFRS_State_1,36,20,33,"(42.82700103200045, -75.54397042699964)",71.8
2012,North Carolina,NC,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,87.5,,,WFRS_State_1,37,20,34,"(35.466220975000454, -79.15925046299964)",87.5
2012,North Dakota,ND,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,96.7,,,WFRS_State_1,38,20,35,"(47.47531977900047, -100.11842104899966)",96.7
2012,Ohio,OH,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,92.2,,,WFRS_State_1,39,20,36,"(40.06021014100048, -82.40426005599966)",92.2
2012,Oklahoma,OK,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,70.1,,,WFRS_State_1,40,20,37,"(35.47203135600046, -97.52107021399968)",70.1
2012,Oregon,OR,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,22.6,,,WFRS_State_1,41,20,38,"(44.56744942400047, -120.15503132599969)",22.6
2012,Pennsylvania,PA,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,54.6,,,WFRS_State_1,42,20,39,"(40.79373015200048, -77.86070029399963)",54.6
2012,Hawaii,HI,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,139598.0,,,WFRS_State_2,15,21,12,"(21.304850435000446, -157.85774940299973)",139598
2012,Rhode Island,RI,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,83.9,,,WFRS_State_1,44,20,40,"(41.70828019300046, -71.52247031399963)",83.9
2012,South Carolina,SC,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,93.8,,,WFRS_State_1,45,20,41,"(33.998821303000454, -81.04537120699968)",93.8
2012,South Dakota,SD,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,93.6,,,WFRS_State_1,46,20,42,"(44.353130053000484, -100.3735306369997)",93.6
2012,Tennessee,TN,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,89.7,,,WFRS_State_1,47,20,43,"(35.68094058000048, -85.77449091399967)",89.7
2012,Texas,TX,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,79.6,,,WFRS_State_1,48,20,44,"(31.827240407000488, -99.42677020599967)",79.6
2012,Utah,UT,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,51.7,,,WFRS_State_1,49,20,45,"(39.360700171000474, -111.58713063499971)",51.7
2012,Vermont,VT,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,56.1,,,WFRS_State_1,50,20,46,"(43.62538123900049, -72.51764079099962)",56.1
2012,Virginia,VA,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,96.0,,,WFRS_State_1,51,20,47,"(37.54268067400045, -78.45789046299967)",96
2012,Washington,WA,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,63.6,,,WFRS_State_1,53,20,48,"(47.52227862900048, -120.47001078999972)",63.6
2012,West Virginia,WV,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,91.1,,,WFRS_State_1,54,20,49,"(38.66551020200046, -80.71264013499967)",91.1
2012,Wisconsin,WI,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,89.4,,,WFRS_State_1,55,20,50,"(44.39319117400049, -89.81637074199966)",89.4
2012,Wyoming,WY,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,43.6,,,WFRS_State_1,56,20,51,"(43.23554134300048, -108.10983035299967)",43.6
2012,United States,US,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,210655401.0,,,WFRS_State_2,US,21,0,,210655401
2012,Alabama,AL,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,3781607.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_2,1,21,1,"(32.84057112200048, -86.63186076199969)",3781607
2012,Alaska,AK,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,361240.0,,,WFRS_State_2,2,21,2,"(64.84507995700051, -147.72205903599973)",361240
2012,Arizona,AZ,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,3199068.0,,,WFRS_State_2,4,21,3,"(34.865970280000454, -111.76381127699972)",3199068
2012,Arkansas,AR,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1785679.0,,,WFRS_State_2,5,21,4,"(34.74865012400045, -92.27449074299966)",1785679
2012,California,CA,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,24215234.0,"f,g,h","f: Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate. g: Complete data were not available from WFRS; state provided additional information. h: California is developing new methodology to describe the fluoridated status of water systems that draw water from multiple sources (e.g., ground water, surface water). This report does not reflect Californias new methodology.",WFRS_State_2,6,21,5,"(37.63864012300047, -120.99999953799971)",24215234
2012,Colorado,CO,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,3757694.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_2,8,21,6,"(38.843840757000464, -106.13361092099967)",3757694
2012,Connecticut,CT,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,2350532.0,,,WFRS_State_2,9,21,7,"(41.56266102000046, -72.64984095199964)",2350532
2012,Delaware,DE,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,705824.0,,,WFRS_State_2,10,21,8,"(39.008830667000495, -75.57774116799965)",705824
2012,District of Columbia,DC,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,595000.0,,,WFRS_State_2,11,21,9,"(38.89037138500049, -77.03196112699965)",595000
2012,Florida,FL,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,13371262.0,,,WFRS_State_2,12,21,10,"(28.932040377000476, -81.92896053899966)",13371262
2012,Georgia,GA,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,9551793.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_2,13,21,11,"(32.83968109300048, -83.62758034599966)",9551793
2012,Idaho,ID,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,395863.0,,,WFRS_State_2,16,21,13,"(43.682630005000476, -114.3637300419997)",395863
2012,Illinois,IL,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,12682543.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_2,17,21,14,"(40.48501028300046, -88.99771017799969)",12682543
2012,Indiana,IN,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,4342273.0,,,WFRS_State_2,18,21,15,"(39.766910452000445, -86.14996019399968)",4342273
2012,Iowa,IA,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,2555593.0,,,WFRS_State_2,19,21,16,"(42.46940091300047, -93.81649055599968)",2555593
2012,Kansas,KS,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1719503.0,,,WFRS_State_2,20,21,17,"(38.34774030000045, -98.20078122699965)",1719503
2012,Kentucky,KY,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,4375026.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_2,21,21,18,"(37.645970271000465, -84.77497104799966)",4375026
2012,Louisiana,LA,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1996568.0,,,WFRS_State_2,22,21,19,"(31.31266064400046, -92.44568007099969)",1996568
2012,Maine,ME,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,527163.0,,,WFRS_State_2,23,21,20,"(45.254228894000505, -68.98503133599962)",527163
2012,Maryland,MD,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,5060379.0,,,WFRS_State_2,24,21,21,"(39.29058096400047, -76.60926011099963)",5060379
2012,Massachusetts,MA,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,4681038.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_2,25,21,22,"(42.27687047000046, -72.08269067499964)",4681038
2012,Michigan,MI,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,7218670.0,,,WFRS_State_2,26,21,23,"(44.6613195430005, -84.71439026999968)",7218670
2012,Minnesota,MN,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,4134663.0,,,WFRS_State_2,27,21,24,"(46.35564873600049, -94.79420050299967)",4134663
2012,Mississippi,MS,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1738478.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_2,28,21,25,"(32.745510099000455, -89.53803082499968)",1738478
2012,Missouri,MO,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,3994342.0,,,WFRS_State_2,29,21,26,"(38.635790776000476, -92.56630005299968)",3994342
2012,Montana,MT,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,252299.0,,,WFRS_State_2,30,21,27,"(47.06652897200047, -109.42442064499971)",252299
2012,Nebraska,NE,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1015094.0,,,WFRS_State_2,31,21,28,"(41.6410409880005, -99.36572062299967)",1015094
2012,Nevada,NV,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1870698.0,,,WFRS_State_2,32,21,29,"(39.493240390000494, -117.07184056399967)",1870698
2012,New Hampshire,NH,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,383333.0,,,WFRS_State_2,33,21,30,"(43.65595011300047, -71.50036091999965)",383333
2012,New Jersey,NJ,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1206270.0,,,WFRS_State_2,34,21,31,"(40.13057004800049, -74.27369128799967)",1206270
2012,New Mexico,NM,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1210877.0,,,WFRS_State_2,35,21,32,"(34.52088095200048, -106.24058098499967)",1210877
2012,New York,NY,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,12989488.0,,,WFRS_State_2,36,21,33,"(42.82700103200045, -75.54397042699964)",12989488
2012,North Carolina,NC,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,6164847.0,,,WFRS_State_2,37,21,34,"(35.466220975000454, -79.15925046299964)",6164847
2012,North Dakota,ND,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,612560.0,,,WFRS_State_2,38,21,35,"(47.47531977900047, -100.11842104899966)",612560
2012,Ohio,OH,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,9716289.0,,,WFRS_State_2,39,21,36,"(40.06021014100048, -82.40426005599966)",9716289
2012,Oklahoma,OK,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,2486718.0,,,WFRS_State_2,40,21,37,"(35.47203135600046, -97.52107021399968)",2486718
2012,Oregon,OR,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,833557.0,,,WFRS_State_2,41,21,38,"(44.56744942400047, -120.15503132599969)",833557
2012,Pennsylvania,PA,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,5885390.0,,,WFRS_State_2,42,21,39,"(40.79373015200048, -77.86070029399963)",5885390
2012,Rhode Island,RI,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,837549.0,,,WFRS_State_2,44,21,40,"(41.70828019300046, -71.52247031399963)",837549
2012,South Carolina,SC,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,3602956.0,,,WFRS_State_2,45,21,41,"(33.998821303000454, -81.04537120699968)",3602956
2012,South Dakota,SD,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,646671.0,,,WFRS_State_2,46,21,42,"(44.353130053000484, -100.3735306369997)",646671
2012,Tennessee,TN,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,5229461.0,,,WFRS_State_2,47,21,43,"(35.68094058000048, -85.77449091399967)",5229461
2012,Texas,TX,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,20002506.0,,,WFRS_State_2,48,21,44,"(31.827240407000488, -99.42677020599967)",20002506
2012,Utah,UT,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1384638.0,,,WFRS_State_2,49,21,45,"(39.360700171000474, -111.58713063499971)",1384638
2012,Vermont,VT,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,252920.0,,,WFRS_State_2,50,21,46,"(43.62538123900049, -72.51764079099962)",252920
2012,Virginia,VA,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,6159737.0,,,WFRS_State_2,51,21,47,"(37.54268067400045, -78.45789046299967)",6159737
2012,Washington,WA,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,3515797.0,,,WFRS_State_2,53,21,48,"(47.52227862900048, -120.47001078999972)",3515797
2012,West Virginia,WV,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1365697.0,,,WFRS_State_2,54,21,49,"(38.66551020200046, -80.71264013499967)",1365697
2012,Wisconsin,WI,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,3597525.0,,,WFRS_State_2,55,21,50,"(44.39319117400049, -89.81637074199966)",3597525
2012,Wyoming,WY,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,195891.0,,,WFRS_State_2,56,21,51,"(43.23554134300048, -108.10983035299967)",195891
2012,United States,US,Water Fluoridation,Total population served by CWS,WFRS,,Population,282534910.0,,,WFRS_State_3,US,22,0,,282534910
2012,Alabama,AL,Water Fluoridation,Total population served by CWS,WFRS,,Population,4822023.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_3,1,22,1,"(32.84057112200048, -86.63186076199969)",4822023
2012,Alaska,AK,Water Fluoridation,Total population served by CWS,WFRS,,Population,682528.0,,,WFRS_State_3,2,22,2,"(64.84507995700051, -147.72205903599973)",682528
2012,Arizona,AZ,Water Fluoridation,Total population served by CWS,WFRS,,Population,5536324.0,,,WFRS_State_3,4,22,3,"(34.865970280000454, -111.76381127699972)",5536324
2012,Arkansas,AR,Water Fluoridation,Total population served by CWS,WFRS,,Population,2669485.0,,,WFRS_State_3,5,22,4,"(34.74865012400045, -92.27449074299966)",2669485
2012,California,CA,Water Fluoridation,Total population served by CWS,WFRS,,Population,38041430.0,"f,g,h","f: Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate. g: Complete data were not available from WFRS; state provided additional information. h: California is developing new methodology to describe the fluoridated status of water systems that draw water from multiple sources (e.g., ground water, surface water). This report does not reflect Californias new methodology.",WFRS_State_3,6,22,5,"(37.63864012300047, -120.99999953799971)",38041430
2012,Colorado,CO,Water Fluoridation,Total population served by CWS,WFRS,,Population,5187582.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_3,8,22,6,"(38.843840757000464, -106.13361092099967)",5187582
2012,Connecticut,CT,Water Fluoridation,Total population served by CWS,WFRS,,Population,2603377.0,,,WFRS_State_3,9,22,7,"(41.56266102000046, -72.64984095199964)",2603377
2012,Delaware,DE,Water Fluoridation,Total population served by CWS,WFRS,,Population,818110.0,,,WFRS_State_3,10,22,8,"(39.008830667000495, -75.57774116799965)",818110
2012,District of Columbia,DC,Water Fluoridation,Total population served by CWS,WFRS,,Population,595000.0,,,WFRS_State_3,11,22,9,"(38.89037138500049, -77.03196112699965)",595000
2012,Florida,FL,Water Fluoridation,Total population served by CWS,WFRS,,Population,17149724.0,,,WFRS_State_3,12,22,10,"(28.932040377000476, -81.92896053899966)",17149724
2012,Georgia,GA,Water Fluoridation,Total population served by CWS,WFRS,,Population,9919945.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_3,13,22,11,"(32.83968109300048, -83.62758034599966)",9919945
2012,Illinois,IL,Water Fluoridation,Total population served by CWS,WFRS,,Population,12875255.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_3,17,22,14,"(40.48501028300046, -88.99771017799969)",12875255
2012,Indiana,IN,Water Fluoridation,Total population served by CWS,WFRS,,Population,4582496.0,,,WFRS_State_3,18,22,15,"(39.766910452000445, -86.14996019399968)",4582496
2012,Kentucky,KY,Water Fluoridation,Total population served by CWS,WFRS,,Population,4380415.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_3,21,22,18,"(37.645970271000465, -84.77497104799966)",4380415
2012,Louisiana,LA,Water Fluoridation,Total population served by CWS,WFRS,,Population,4601893.0,,,WFRS_State_3,22,22,19,"(31.31266064400046, -92.44568007099969)",4601893
2012,Maine,ME,Water Fluoridation,Total population served by CWS,WFRS,,Population,664063.0,,,WFRS_State_3,23,22,20,"(45.254228894000505, -68.98503133599962)",664063
2012,Maryland,MD,Water Fluoridation,Total population served by CWS,WFRS,,Population,5204155.0,,,WFRS_State_3,24,22,21,"(39.29058096400047, -76.60926011099963)",5204155
2012,Massachusetts,MA,Water Fluoridation,Total population served by CWS,WFRS,,Population,6646144.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_3,25,22,22,"(42.27687047000046, -72.08269067499964)",6646144
2012,Michigan,MI,Water Fluoridation,Total population served by CWS,WFRS,,Population,7999859.0,,,WFRS_State_3,26,22,23,"(44.6613195430005, -84.71439026999968)",7999859
2012,Minnesota,MN,Water Fluoridation,Total population served by CWS,WFRS,,Population,4184753.0,,,WFRS_State_3,27,22,24,"(46.35564873600049, -94.79420050299967)",4184753
2012,Mississippi,MS,Water Fluoridation,Total population served by CWS,WFRS,,Population,2984926.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_3,28,22,25,"(32.745510099000455, -89.53803082499968)",2984926
2012,Missouri,MO,Water Fluoridation,Total population served by CWS,WFRS,,Population,5226360.0,,,WFRS_State_3,29,22,26,"(38.635790776000476, -92.56630005299968)",5226360
2012,Montana,MT,Water Fluoridation,Total population served by CWS,WFRS,,Population,788805.0,,,WFRS_State_3,30,22,27,"(47.06652897200047, -109.42442064499971)",788805
2012,Nebraska,NE,Water Fluoridation,Total population served by CWS,WFRS,,Population,1425664.0,,,WFRS_State_3,31,22,28,"(41.6410409880005, -99.36572062299967)",1425664
2012,Nevada,NV,Water Fluoridation,Total population served by CWS,WFRS,,Population,2544079.0,,,WFRS_State_3,32,22,29,"(39.493240390000494, -117.07184056399967)",2544079
2012,New Hampshire,NH,Water Fluoridation,Total population served by CWS,WFRS,,Population,832631.0,,,WFRS_State_3,33,22,30,"(43.65595011300047, -71.50036091999965)",832631
2012,New Jersey,NJ,Water Fluoridation,Total population served by CWS,WFRS,,Population,8288715.0,,,WFRS_State_3,34,22,31,"(40.13057004800049, -74.27369128799967)",8288715
2012,New Mexico,NM,Water Fluoridation,Total population served by CWS,WFRS,,Population,1571600.0,,,WFRS_State_3,35,22,32,"(34.52088095200048, -106.24058098499967)",1571600
2012,New York,NY,Water Fluoridation,Total population served by CWS,WFRS,,Population,18094452.0,,,WFRS_State_3,36,22,33,"(42.82700103200045, -75.54397042699964)",18094452
2012,North Carolina,NC,Water Fluoridation,Total population served by CWS,WFRS,,Population,7042655.0,,,WFRS_State_3,37,22,34,"(35.466220975000454, -79.15925046299964)",7042655
2012,North Dakota,ND,Water Fluoridation,Total population served by CWS,WFRS,,Population,633645.0,,,WFRS_State_3,38,22,35,"(47.47531977900047, -100.11842104899966)",633645
2012,Ohio,OH,Water Fluoridation,Total population served by CWS,WFRS,,Population,10537957.0,,,WFRS_State_3,39,22,36,"(40.06021014100048, -82.40426005599966)",10537957
